"","sp","lon","lat","grupo"
"1","Abarema brachystachya (DC.) Barneby & J.W.Grimes",-40.022,-19.159,"plants"
"2","Abarema brachystachya (DC.) Barneby & J.W.Grimes",-40.615,-19.921,"plants"
"3","Abarema brachystachya (DC.) Barneby & J.W.Grimes",-40.855,-17.082,"plants"
"4","Abarema brachystachya (DC.) Barneby & J.W.Grimes",-40.281,-17.832,"plants"
"5","Abarema brachystachya (DC.) Barneby & J.W.Grimes",-40.735,-18.967,"plants"
"6","Abarema brachystachya (DC.) Barneby & J.W.Grimes",-42.526,-19.499,"plants"
"7","Abarema brachystachya (DC.) Barneby & J.W.Grimes",-41.708,-19.804,"plants"
"8","Abarema brachystachya (DC.) Barneby & J.W.Grimes",-41.778,-17.614,"plants"
"9","Abarema brachystachya (DC.) Barneby & J.W.Grimes",-43.386,-20.369,"plants"
"10","Abarema brachystachya (DC.) Barneby & J.W.Grimes",-42.873,-20.778,"plants"
"11","Abarema brachystachya (DC.) Barneby & J.W.Grimes",-41.578,-15.394,"plants"
"12","Abarema brachystachya (DC.) Barneby & J.W.Grimes",-40.041,-16.058,"plants"
"13","Abarema brachystachya (DC.) Barneby & J.W.Grimes",-40.303,-16.192,"plants"
"14","Abarema brachystachya (DC.) Barneby & J.W.Grimes",-40.73,-14.846,"plants"
"15","Abarema brachystachya (DC.) Barneby & J.W.Grimes",-41.201,-15.178,"plants"
"16","Abarema brachystachya (DC.) Barneby & J.W.Grimes",-41.064,-16.127,"plants"
"17","Abarema brachystachya (DC.) Barneby & J.W.Grimes",-43.646,-20.17,"plants"
"18","Abarema brachystachya (DC.) Barneby & J.W.Grimes",-44.283,-23.173,"plants"
"19","Abarema brachystachya (DC.) Barneby & J.W.Grimes",-44.637,-23.241,"plants"
"20","Abarema brachystachya (DC.) Barneby & J.W.Grimes",-44.852,-23.356,"plants"
"21","Abarema brachystachya (DC.) Barneby & J.W.Grimes",-46.163,-23.85,"plants"
"22","Abarema brachystachya (DC.) Barneby & J.W.Grimes",-47.374,-24.582,"plants"
"23","Abarema brachystachya (DC.) Barneby & J.W.Grimes",-47.794,-24.906,"plants"
"24","Abarema brachystachya (DC.) Barneby & J.W.Grimes",-47.931,-25.077,"plants"
"25","Abarema brachystachya (DC.) Barneby & J.W.Grimes",-48.198,-25.378,"plants"
"26","Abarema brachystachya (DC.) Barneby & J.W.Grimes",-48.353,-25.51,"plants"
"27","Abarema brachystachya (DC.) Barneby & J.W.Grimes",-48.548,-25.764,"plants"
"28","Abarema brachystachya (DC.) Barneby & J.W.Grimes",-41.662,-21.817,"plants"
"29","Abarema brachystachya (DC.) Barneby & J.W.Grimes",-42.006,-22.312,"plants"
"30","Abarema brachystachya (DC.) Barneby & J.W.Grimes",-42.287,-22.541,"plants"
"31","Abarema brachystachya (DC.) Barneby & J.W.Grimes",-42.455,-22.629,"plants"
"32","Abarema brachystachya (DC.) Barneby & J.W.Grimes",-43.628,-22.941,"plants"
"33","Abarema brachystachya (DC.) Barneby & J.W.Grimes",-45.131,-23.421,"plants"
"34","Abarema brachystachya (DC.) Barneby & J.W.Grimes",-47.991,-25.169,"plants"
"35","Abarema brachystachya (DC.) Barneby & J.W.Grimes",-48.494,-25.275,"plants"
"36","Abarema brachystachya (DC.) Barneby & J.W.Grimes",-48.711,-25.436,"plants"
"37","Abarema brachystachya (DC.) Barneby & J.W.Grimes",-48.69,-26.01,"plants"
"38","Abarema brachystachya (DC.) Barneby & J.W.Grimes",-48.69,-26.46,"plants"
"39","Abarema brachystachya (DC.) Barneby & J.W.Grimes",-43.904,-22.702,"plants"
"40","Abarema brachystachya (DC.) Barneby & J.W.Grimes",-43.828,-22.803,"plants"
"41","Abarema brachystachya (DC.) Barneby & J.W.Grimes",-43.978,-23.079,"plants"
"42","Abarema brachystachya (DC.) Barneby & J.W.Grimes",-44.252,-23.149,"plants"
"43","Abarema brachystachya (DC.) Barneby & J.W.Grimes",-45.357,-23.841,"plants"
"44","Abarema brachystachya (DC.) Barneby & J.W.Grimes",-47.921,-24.182,"plants"
"45","Abarema brachystachya (DC.) Barneby & J.W.Grimes",-47.052,-24.249,"plants"
"46","Abarema brachystachya (DC.) Barneby & J.W.Grimes",-47.249,-24.521,"plants"
"47","Abarema brachystachya (DC.) Barneby & J.W.Grimes",-48.616,-24.571,"plants"
"48","Abarema brachystachya (DC.) Barneby & J.W.Grimes",-48.257,-25.22,"plants"
"49","Abarema brachystachya (DC.) Barneby & J.W.Grimes",-42.429,-21.08,"plants"
"50","Abarema brachystachya (DC.) Barneby & J.W.Grimes",-43.105,-21.273,"plants"
"51","Abarema brachystachya (DC.) Barneby & J.W.Grimes",-43.252,-21.551,"plants"
"52","Abarema brachystachya (DC.) Barneby & J.W.Grimes",-43.318,-21.748,"plants"
"53","Abarema filamentosa (Benth.) Pittier",-35.019,-6.379,"plants"
"54","Abarema filamentosa (Benth.) Pittier",-34.858,-7.775,"plants"
"55","Abarema filamentosa (Benth.) Pittier",-34.897,-8.102,"plants"
"56","Abarema filamentosa (Benth.) Pittier",-35.019,-8.527,"plants"
"57","Abarema filamentosa (Benth.) Pittier",-36.376,-10.421,"plants"
"58","Abarema filamentosa (Benth.) Pittier",-35.387,-5.414,"plants"
"59","Abarema filamentosa (Benth.) Pittier",-35.518,-5.183,"plants"
"60","Abarema filamentosa (Benth.) Pittier",-35.184,-5.928,"plants"
"61","Abarema filamentosa (Benth.) Pittier",-35.183,-6.72,"plants"
"62","Abarema filamentosa (Benth.) Pittier",-36.88,-10.711,"plants"
"63","Abarema filamentosa (Benth.) Pittier",-37.359,-11.365,"plants"
"64","Abarema filamentosa (Benth.) Pittier",-38.357,-12.941,"plants"
"65","Abarema filamentosa (Benth.) Pittier",-38.958,-13.528,"plants"
"66","Abarema filamentosa (Benth.) Pittier",-38.965,-14.095,"plants"
"67","Abarema filamentosa (Benth.) Pittier",-38.923,-15.858,"plants"
"68","Abarema filamentosa (Benth.) Pittier",-39.036,-16.301,"plants"
"69","Abarema filamentosa (Benth.) Pittier",-39.211,-17.735,"plants"
"70","Abarema filamentosa (Benth.) Pittier",-39.719,-18.42,"plants"
"71","Abarema filamentosa (Benth.) Pittier",-39.871,-19.148,"plants"
"72","Abarema filamentosa (Benth.) Pittier",-39.728,-19.202,"plants"
"73","Abarema filamentosa (Benth.) Pittier",-38.774,-12.614,"plants"
"74","Abarema filamentosa (Benth.) Pittier",-39.106,-15.669,"plants"
"75","Abarema filamentosa (Benth.) Pittier",-39.838,-18.424,"plants"
"76","Abarema filamentosa (Benth.) Pittier",-37.346,-10.754,"plants"
"77","Abarema brachystachya (DC.) Barneby & J.W.Grimes",-42.618,-19.684,"plants"
"78","Abarema brachystachya (DC.) Barneby & J.W.Grimes",-41.823,-19.721,"plants"
"79","Abarema brachystachya (DC.) Barneby & J.W.Grimes",-43.117,-19.847,"plants"
"80","Abarema brachystachya (DC.) Barneby & J.W.Grimes",-43.363,-19.902,"plants"
"81","Abarema brachystachya (DC.) Barneby & J.W.Grimes",-43.669,-20.072,"plants"
"82","Abarema brachystachya (DC.) Barneby & J.W.Grimes",-43.548,-20.291,"plants"
"83","Abarema brachystachya (DC.) Barneby & J.W.Grimes",-43.423,-19.406,"plants"
"84","Abarema brachystachya (DC.) Barneby & J.W.Grimes",-44.242,-19.948,"plants"
"85","Abarema brachystachya (DC.) Barneby & J.W.Grimes",-43.884,-19.979,"plants"
"86","Acanthocladus brasiliensis (Klotzsch ex A.St.-Hil. & Moq.) Hassk.",-46.973,-23.23,"plants"
"87","Acanthocladus brasiliensis (Klotzsch ex A.St.-Hil. & Moq.) Hassk.",-46.625,-23.656,"plants"
"88","Acanthocladus brasiliensis (Klotzsch ex A.St.-Hil. & Moq.) Hassk.",-46.52,-23.18,"plants"
"89","Acanthocladus brasiliensis (Klotzsch ex A.St.-Hil. & Moq.) Hassk.",-54.914,-22.376,"plants"
"90","Acanthocladus brasiliensis (Klotzsch ex A.St.-Hil. & Moq.) Hassk.",-50.376,-22.577,"plants"
"91","Acanthocladus brasiliensis (Klotzsch ex A.St.-Hil. & Moq.) Hassk.",-52.275,-22.597,"plants"
"92","Acanthocladus brasiliensis (Klotzsch ex A.St.-Hil. & Moq.) Hassk.",-51.953,-23.916,"plants"
"93","Acanthocladus brasiliensis (Klotzsch ex A.St.-Hil. & Moq.) Hassk.",-47.477,-22.358,"plants"
"94","Acanthocladus brasiliensis (Klotzsch ex A.St.-Hil. & Moq.) Hassk.",-55.668,-22.432,"plants"
"95","Acanthocladus brasiliensis (Klotzsch ex A.St.-Hil. & Moq.) Hassk.",-47.11,-22.822,"plants"
"96","Acanthocladus brasiliensis (Klotzsch ex A.St.-Hil. & Moq.) Hassk.",-51.254,-23.45,"plants"
"97","Acanthocladus brasiliensis (Klotzsch ex A.St.-Hil. & Moq.) Hassk.",-51.57,-24.616,"plants"
"98","Acnistus arborescens (L.) Schltdl.",-34.986,-8.298,"plants"
"99","Acnistus arborescens (L.) Schltdl.",-35.514,-9.236,"plants"
"100","Acnistus arborescens (L.) Schltdl.",-35.954,-9.777,"plants"
"101","Acnistus arborescens (L.) Schltdl.",-38.72,-3.902,"plants"
"102","Acnistus arborescens (L.) Schltdl.",-38.919,-4.214,"plants"
"103","Acnistus arborescens (L.) Schltdl.",-35.754,-8.158,"plants"
"104","Acnistus arborescens (L.) Schltdl.",-37.382,-7.251,"plants"
"105","Acnistus arborescens (L.) Schltdl.",-36.406,-8.194,"plants"
"106","Acnistus arborescens (L.) Schltdl.",-39.084,-14.781,"plants"
"107","Acnistus arborescens (L.) Schltdl.",-39.266,-14.898,"plants"
"108","Acnistus arborescens (L.) Schltdl.",-39.095,-15.175,"plants"
"109","Acnistus arborescens (L.) Schltdl.",-39.83,-17.18,"plants"
"110","Acnistus arborescens (L.) Schltdl.",-39.467,-15.164,"plants"
"111","Acnistus arborescens (L.) Schltdl.",-39.535,-14.772,"plants"
"112","Acnistus arborescens (L.) Schltdl.",-39.331,-15.165,"plants"
"113","Acnistus arborescens (L.) Schltdl.",-40.615,-19.921,"plants"
"114","Acnistus arborescens (L.) Schltdl.",-37.346,-10.754,"plants"
"115","Acnistus arborescens (L.) Schltdl.",-38.421,-12.026,"plants"
"116","Acnistus arborescens (L.) Schltdl.",-42.569,-19.582,"plants"
"117","Acnistus arborescens (L.) Schltdl.",-42.618,-19.684,"plants"
"118","Acnistus arborescens (L.) Schltdl.",-41.823,-19.721,"plants"
"119","Acnistus arborescens (L.) Schltdl.",-40.289,-13.468,"plants"
"120","Acnistus arborescens (L.) Schltdl.",-41.778,-17.614,"plants"
"121","Acnistus arborescens (L.) Schltdl.",-40.52,-15.78,"plants"
"122","Acnistus arborescens (L.) Schltdl.",-48.548,-25.764,"plants"
"123","Acnistus arborescens (L.) Schltdl.",-42.03,-22.437,"plants"
"124","Acnistus arborescens (L.) Schltdl.",-43.394,-22.578,"plants"
"125","Acnistus arborescens (L.) Schltdl.",-43.71,-22.728,"plants"
"126","Acnistus arborescens (L.) Schltdl.",-43.003,-22.951,"plants"
"127","Acnistus arborescens (L.) Schltdl.",-45.131,-23.421,"plants"
"128","Acnistus arborescens (L.) Schltdl.",-48.494,-25.275,"plants"
"129","Acnistus arborescens (L.) Schltdl.",-48.711,-25.436,"plants"
"130","Acnistus arborescens (L.) Schltdl.",-48.874,-25.51,"plants"
"131","Acnistus arborescens (L.) Schltdl.",-42.676,-22.477,"plants"
"132","Acnistus arborescens (L.) Schltdl.",-43.092,-22.583,"plants"
"133","Acnistus arborescens (L.) Schltdl.",-43.904,-22.702,"plants"
"134","Acnistus arborescens (L.) Schltdl.",-43.828,-22.803,"plants"
"135","Acnistus arborescens (L.) Schltdl.",-43.448,-22.941,"plants"
"136","Acnistus arborescens (L.) Schltdl.",-43.23,-22.959,"plants"
"137","Acnistus arborescens (L.) Schltdl.",-44.781,-23.283,"plants"
"138","Acnistus arborescens (L.) Schltdl.",-44.81,-23.318,"plants"
"139","Acnistus arborescens (L.) Schltdl.",-47.921,-24.182,"plants"
"140","Acnistus arborescens (L.) Schltdl.",-48.257,-25.22,"plants"
"141","Acnistus arborescens (L.) Schltdl.",-49.05,-26.73,"plants"
"142","Acnistus arborescens (L.) Schltdl.",-49.14,-27,"plants"
"143","Acnistus arborescens (L.) Schltdl.",-49.41,-27.09,"plants"
"144","Acnistus arborescens (L.) Schltdl.",-50.038,-27.092,"plants"
"145","Acnistus arborescens (L.) Schltdl.",-48.78,-27.18,"plants"
"146","Acnistus arborescens (L.) Schltdl.",-49.14,-27.18,"plants"
"147","Acnistus arborescens (L.) Schltdl.",-50.041,-27.27,"plants"
"148","Acnistus arborescens (L.) Schltdl.",-49.05,-27.358,"plants"
"149","Acnistus arborescens (L.) Schltdl.",-48.87,-27.63,"plants"
"150","Acnistus arborescens (L.) Schltdl.",-48.78,-27.99,"plants"
"151","Acnistus arborescens (L.) Schltdl.",-48.96,-27.994,"plants"
"152","Acnistus arborescens (L.) Schltdl.",-49.497,-28.529,"plants"
"153","Acnistus arborescens (L.) Schltdl.",-49.86,-28.8,"plants"
"154","Acnistus arborescens (L.) Schltdl.",-49.859,-28.979,"plants"
"155","Acnistus arborescens (L.) Schltdl.",-50.198,-29.632,"plants"
"156","Acnistus arborescens (L.) Schltdl.",-43.413,-22.551,"plants"
"157","Acnistus arborescens (L.) Schltdl.",-46.729,-23.566,"plants"
"158","Acnistus arborescens (L.) Schltdl.",-46.625,-23.656,"plants"
"159","Acnistus arborescens (L.) Schltdl.",-48,-24.139,"plants"
"160","Acnistus arborescens (L.) Schltdl.",-48.421,-24.269,"plants"
"161","Acnistus arborescens (L.) Schltdl.",-48.683,-24.533,"plants"
"162","Acnistus arborescens (L.) Schltdl.",-48.454,-24.746,"plants"
"163","Acnistus arborescens (L.) Schltdl.",-49.947,-26.549,"plants"
"164","Acnistus arborescens (L.) Schltdl.",-50.04,-26.73,"plants"
"165","Acnistus arborescens (L.) Schltdl.",-49.23,-27.09,"plants"
"166","Acnistus arborescens (L.) Schltdl.",-49.68,-27.18,"plants"
"167","Acnistus arborescens (L.) Schltdl.",-50.13,-27.18,"plants"
"168","Acnistus arborescens (L.) Schltdl.",-49.41,-27.27,"plants"
"169","Acnistus arborescens (L.) Schltdl.",-49.05,-27.54,"plants"
"170","Acnistus arborescens (L.) Schltdl.",-48.87,-28.08,"plants"
"171","Acnistus arborescens (L.) Schltdl.",-49.499,-28.26,"plants"
"172","Acnistus arborescens (L.) Schltdl.",-50.082,-29.291,"plants"
"173","Acnistus arborescens (L.) Schltdl.",-43.158,-22.535,"plants"
"174","Acnistus arborescens (L.) Schltdl.",-45.322,-23.327,"plants"
"175","Acnistus arborescens (L.) Schltdl.",-46.611,-23.41,"plants"
"176","Acnistus arborescens (L.) Schltdl.",-43.89,-21.969,"plants"
"177","Acnistus arborescens (L.) Schltdl.",-42.569,-22.441,"plants"
"178","Acnistus arborescens (L.) Schltdl.",-43.362,-22.124,"plants"
"179","Acnistus arborescens (L.) Schltdl.",-44.657,-22.635,"plants"
"180","Acnistus arborescens (L.) Schltdl.",-45.23,-22.772,"plants"
"181","Acnistus arborescens (L.) Schltdl.",-42.33,-22.003,"plants"
"182","Acnistus arborescens (L.) Schltdl.",-49.327,-21.127,"plants"
"183","Acnistus arborescens (L.) Schltdl.",-50.095,-23.559,"plants"
"184","Acnistus arborescens (L.) Schltdl.",-53.368,-23.691,"plants"
"185","Acnistus arborescens (L.) Schltdl.",-49.926,-23.744,"plants"
"186","Acnistus arborescens (L.) Schltdl.",-52.751,-23.852,"plants"
"187","Acnistus arborescens (L.) Schltdl.",-51.254,-23.45,"plants"
"188","Acnistus arborescens (L.) Schltdl.",-53.549,-28.348,"plants"
"189","Acnistus arborescens (L.) Schltdl.",-55.152,-28.737,"plants"
"190","Acnistus arborescens (L.) Schltdl.",-50.978,-29.855,"plants"
"191","Acnistus arborescens (L.) Schltdl.",-51.57,-24.616,"plants"
"192","Acnistus arborescens (L.) Schltdl.",-50.366,-29.602,"plants"
"193","Acosmium lentiscifolium Schott",-39.143,-16.353,"plants"
"194","Acosmium lentiscifolium Schott",-39.266,-17.092,"plants"
"195","Acosmium lentiscifolium Schott",-39.43,-17.22,"plants"
"196","Acosmium lentiscifolium Schott",-39.578,-17.783,"plants"
"197","Acosmium lentiscifolium Schott",-40.177,-18.999,"plants"
"198","Acosmium lentiscifolium Schott",-40.022,-19.159,"plants"
"199","Acosmium lentiscifolium Schott",-40.669,-19.804,"plants"
"200","Acosmium lentiscifolium Schott",-40.755,-19.768,"plants"
"201","Acosmium lentiscifolium Schott",-41.074,-19.477,"plants"
"202","Acosmium lentiscifolium Schott",-41.301,-20.742,"plants"
"203","Acosmium lentiscifolium Schott",-40.281,-17.832,"plants"
"204","Acosmium lentiscifolium Schott",-42.137,-19.022,"plants"
"205","Acosmium lentiscifolium Schott",-40.624,-19.587,"plants"
"206","Acosmium lentiscifolium Schott",-42.618,-19.684,"plants"
"207","Acosmium lentiscifolium Schott",-42.535,-19.8,"plants"
"208","Acosmium lentiscifolium Schott",-42.004,-22.861,"plants"
"209","Acosmium lentiscifolium Schott",-43.628,-22.941,"plants"
"210","Acosmium lentiscifolium Schott",-43.003,-22.951,"plants"
"211","Acosmium lentiscifolium Schott",-44.252,-23.149,"plants"
"212","Acosmium lentiscifolium Schott",-41.096,-21.393,"plants"
"213","Acosmium lentiscifolium Schott",-41.264,-21.716,"plants"
"214","Acosmium lentiscifolium Schott",-41.928,-21.036,"plants"
"215","Acrocomia intumescens Drude",-35.019,-6.379,"plants"
"216","Acrocomia intumescens Drude",-38.486,-3.799,"plants"
"217","Acrocomia intumescens Drude",-38.574,-3.744,"plants"
"218","Acrocomia intumescens Drude",-34.946,-7.999,"plants"
"219","Acrocomia intumescens Drude",-34.986,-8.298,"plants"
"220","Acrocomia intumescens Drude",-35.307,-9.08,"plants"
"221","Acrocomia intumescens Drude",-35.514,-9.236,"plants"
"222","Acrocomia intumescens Drude",-35.739,-9.52,"plants"
"223","Acrocomia intumescens Drude",-35.841,-9.003,"plants"
"224","Acrocomia intumescens Drude",-35.953,-9.185,"plants"
"225","Acrocomia intumescens Drude",-38.919,-4.214,"plants"
"226","Acrocomia intumescens Drude",-36.414,-9.243,"plants"
"227","Acrocomia intumescens Drude",-35.183,-6.72,"plants"
"228","Acrocomia intumescens Drude",-34.861,-7.145,"plants"
"229","Acrocomia intumescens Drude",-35.254,-7.177,"plants"
"230","Acrocomia intumescens Drude",-35.225,-7.637,"plants"
"231","Acrocomia intumescens Drude",-35.1,-7.78,"plants"
"232","Acrocomia intumescens Drude",-34.879,-7.922,"plants"
"233","Acrocomia intumescens Drude",-35.178,-8.059,"plants"
"234","Acrocomia intumescens Drude",-35.078,-8.146,"plants"
"235","Acrocomia intumescens Drude",-36.227,-9.973,"plants"
"236","Acrocomia intumescens Drude",-35.746,-6.968,"plants"
"237","Acrocomia intumescens Drude",-35.897,-8.746,"plants"
"238","Acrocomia intumescens Drude",-35.874,-7.154,"plants"
"239","Acrocomia intumescens Drude",-36.55,-8.533,"plants"
"240","Acrocomia intumescens Drude",-36.652,-9.712,"plants"
"241","Acrocomia intumescens Drude",-38.111,-7.845,"plants"
"242","Acrocomia intumescens Drude",-35.381,-5.887,"plants"
"243","Acrocomia intumescens Drude",-36.88,-10.711,"plants"
"244","Acrocomia intumescens Drude",-37.359,-11.365,"plants"
"245","Acrocomia intumescens Drude",-36.661,-10.276,"plants"
"246","Acrocomia intumescens Drude",-37.346,-10.754,"plants"
"247","Acrocomia intumescens Drude",-37.571,-10.845,"plants"
"248","Acrocomia intumescens Drude",-37.421,-11.355,"plants"
"249","Acrocomia intumescens Drude",-38.421,-12.026,"plants"
"250","Aegiphila graveolens Mart. & Schauer",-39.143,-16.353,"plants"
"251","Aegiphila graveolens Mart. & Schauer",-40.077,-19.455,"plants"
"252","Aegiphila graveolens Mart. & Schauer",-37.421,-11.355,"plants"
"253","Aegiphila graveolens Mart. & Schauer",-42.455,-22.629,"plants"
"254","Aegiphila graveolens Mart. & Schauer",-48.711,-25.436,"plants"
"255","Aegiphila graveolens Mart. & Schauer",-48.962,-26.28,"plants"
"256","Aegiphila graveolens Mart. & Schauer",-48.78,-27,"plants"
"257","Aegiphila graveolens Mart. & Schauer",-43.448,-22.941,"plants"
"258","Aegiphila graveolens Mart. & Schauer",-43.23,-22.959,"plants"
"259","Aegiphila graveolens Mart. & Schauer",-47.052,-24.249,"plants"
"260","Aegiphila graveolens Mart. & Schauer",-46.729,-23.566,"plants"
"261","Aegiphila graveolens Mart. & Schauer",-46.971,-23.772,"plants"
"262","Aegiphila mediterranea Vell.",-43.388,-18.549,"plants"
"263","Aegiphila mediterranea Vell.",-43.548,-20.291,"plants"
"264","Aegiphila mediterranea Vell.",-41.309,-12.923,"plants"
"265","Aegiphila mediterranea Vell.",-43.003,-22.951,"plants"
"266","Aegiphila mediterranea Vell.",-43.092,-22.583,"plants"
"267","Aegiphila mediterranea Vell.",-44.252,-23.149,"plants"
"268","Aegiphila mediterranea Vell.",-50.407,-24.478,"plants"
"269","Aegiphila mediterranea Vell.",-52.403,-25.464,"plants"
"270","Aegiphila mediterranea Vell.",-54.914,-22.376,"plants"
"271","Aegiphila mediterranea Vell.",-50.675,-22.736,"plants"
"272","Aegiphila mediterranea Vell.",-55.284,-23.058,"plants"
"273","Aegiphila mediterranea Vell.",-51.032,-23.256,"plants"
"274","Aegiphila mediterranea Vell.",-51.963,-23.5,"plants"
"275","Aegiphila mediterranea Vell.",-55.668,-22.432,"plants"
"276","Aegiphila mediterranea Vell.",-48.368,-23.404,"plants"
"277","Aegiphila mediterranea Vell.",-51.254,-23.45,"plants"
"278","Aegiphila mediterranea Vell.",-52.979,-25.558,"plants"
"279","Aegiphila mediterranea Vell.",-50.704,-24.053,"plants"
"280","Aegiphila mediterranea Vell.",-52.919,-24.211,"plants"
"281","Aegiphila pernambucensis Moldenke",-35.002,-7.835,"plants"
"282","Aegiphila pernambucensis Moldenke",-34.946,-7.999,"plants"
"283","Aegiphila pernambucensis Moldenke",-35.307,-9.08,"plants"
"284","Aegiphila pernambucensis Moldenke",-35.514,-9.236,"plants"
"285","Aegiphila pernambucensis Moldenke",-35.739,-9.52,"plants"
"286","Aegiphila pernambucensis Moldenke",-35.841,-9.003,"plants"
"287","Aegiphila pernambucensis Moldenke",-35.953,-9.185,"plants"
"288","Aegiphila pernambucensis Moldenke",-36.414,-9.243,"plants"
"289","Aegiphila pernambucensis Moldenke",-35.183,-6.72,"plants"
"290","Aegiphila pernambucensis Moldenke",-35.254,-7.177,"plants"
"291","Aegiphila pernambucensis Moldenke",-35.225,-7.637,"plants"
"292","Aegiphila pernambucensis Moldenke",-35.897,-8.746,"plants"
"293","Aegiphila pernambucensis Moldenke",-36.88,-10.711,"plants"
"294","Aegiphila pernambucensis Moldenke",-37.359,-11.365,"plants"
"295","Aegiphila pernambucensis Moldenke",-38.357,-12.941,"plants"
"296","Aegiphila pernambucensis Moldenke",-36.661,-10.276,"plants"
"297","Aegiphila pernambucensis Moldenke",-37.346,-10.754,"plants"
"298","Aegiphila riedeliana Schauer",-48.353,-25.51,"plants"
"299","Aegiphila riedeliana Schauer",-48.6,-26.28,"plants"
"300","Aegiphila riedeliana Schauer",-48.692,-27.63,"plants"
"301","Aegiphila riedeliana Schauer",-48.7,-28.259,"plants"
"302","Aegiphila riedeliana Schauer",-49.857,-29.369,"plants"
"303","Aegiphila riedeliana Schauer",-44.252,-23.149,"plants"
"304","Aegiphila riedeliana Schauer",-48.78,-27.18,"plants"
"305","Aegiphila riedeliana Schauer",-48.78,-27.36,"plants"
"306","Aegiphila riedeliana Schauer",-48.78,-27.54,"plants"
"307","Aegiphila riedeliana Schauer",-48.528,-27.718,"plants"
"308","Aegiphila riedeliana Schauer",-49.5,-28.35,"plants"
"309","Aiouea acarodomatifera Kosterm.",-41.844,-20.441,"plants"
"310","Aiouea acarodomatifera Kosterm.",-42.873,-20.778,"plants"
"311","Aiouea acarodomatifera Kosterm.",-43.646,-20.17,"plants"
"312","Aiouea acarodomatifera Kosterm.",-43.548,-20.291,"plants"
"313","Aiouea acarodomatifera Kosterm.",-48.962,-26.28,"plants"
"314","Aiouea acarodomatifera Kosterm.",-43.904,-22.702,"plants"
"315","Aiouea acarodomatifera Kosterm.",-44.781,-23.283,"plants"
"316","Aiouea acarodomatifera Kosterm.",-48.697,-26.194,"plants"
"317","Aiouea acarodomatifera Kosterm.",-48.871,-26.82,"plants"
"318","Aiouea acarodomatifera Kosterm.",-49.14,-27.18,"plants"
"319","Aiouea acarodomatifera Kosterm.",-49.05,-27.358,"plants"
"320","Aiouea acarodomatifera Kosterm.",-42.531,-22.305,"plants"
"321","Aiouea acarodomatifera Kosterm.",-44.792,-23.297,"plants"
"322","Aiouea acarodomatifera Kosterm.",-45.753,-23.624,"plants"
"323","Aiouea acarodomatifera Kosterm.",-48.901,-25.333,"plants"
"324","Aiouea acarodomatifera Kosterm.",-45.322,-23.327,"plants"
"325","Aiouea acarodomatifera Kosterm.",-46.611,-23.41,"plants"
"326","Aiouea acarodomatifera Kosterm.",-49.128,-24.969,"plants"
"327","Aiouea acarodomatifera Kosterm.",-48.695,-25.618,"plants"
"328","Aiouea acarodomatifera Kosterm.",-45.944,-22.723,"plants"
"329","Aiouea acarodomatifera Kosterm.",-41.993,-20.769,"plants"
"330","Aiouea acarodomatifera Kosterm.",-48.368,-23.404,"plants"
"331","Algernonia leandrii (Baill.) G.L.Webster",-39.342,-16.88,"plants"
"332","Algernonia leandrii (Baill.) G.L.Webster",-39.83,-17.18,"plants"
"333","Algernonia leandrii (Baill.) G.L.Webster",-40.027,-16.364,"plants"
"334","Algernonia leandrii (Baill.) G.L.Webster",-41.301,-20.742,"plants"
"335","Algernonia leandrii (Baill.) G.L.Webster",-40.281,-17.832,"plants"
"336","Algernonia leandrii (Baill.) G.L.Webster",-41.04,-18.73,"plants"
"337","Algernonia leandrii (Baill.) G.L.Webster",-40.513,-18.999,"plants"
"338","Algernonia leandrii (Baill.) G.L.Webster",-42.03,-22.437,"plants"
"339","Algernonia leandrii (Baill.) G.L.Webster",-42.287,-22.541,"plants"
"340","Algernonia leandrii (Baill.) G.L.Webster",-43.394,-22.578,"plants"
"341","Algernonia leandrii (Baill.) G.L.Webster",-42.455,-22.629,"plants"
"342","Algernonia leandrii (Baill.) G.L.Webster",-43.003,-22.951,"plants"
"343","Algernonia leandrii (Baill.) G.L.Webster",-41.65,-21.805,"plants"
"344","Algernonia leandrii (Baill.) G.L.Webster",-42.906,-22.484,"plants"
"345","Algernonia leandrii (Baill.) G.L.Webster",-43.092,-22.583,"plants"
"346","Algernonia leandrii (Baill.) G.L.Webster",-43.828,-22.803,"plants"
"347","Algernonia leandrii (Baill.) G.L.Webster",-44.252,-23.149,"plants"
"348","Algernonia leandrii (Baill.) G.L.Webster",-45.357,-23.841,"plants"
"349","Algernonia leandrii (Baill.) G.L.Webster",-46.432,-23.85,"plants"
"350","Algernonia leandrii (Baill.) G.L.Webster",-47.249,-24.521,"plants"
"351","Algernonia leandrii (Baill.) G.L.Webster",-43.301,-22.952,"plants"
"352","Algernonia leandrii (Baill.) G.L.Webster",-41.096,-21.393,"plants"
"353","Allagoptera caudescens (Mart.) Kuntze",-35.475,-8.864,"plants"
"354","Allagoptera caudescens (Mart.) Kuntze",-35.307,-9.08,"plants"
"355","Allagoptera caudescens (Mart.) Kuntze",-35.514,-9.236,"plants"
"356","Allagoptera caudescens (Mart.) Kuntze",-35.604,-9.319,"plants"
"357","Allagoptera caudescens (Mart.) Kuntze",-35.954,-9.777,"plants"
"358","Allagoptera caudescens (Mart.) Kuntze",-35.953,-9.185,"plants"
