"","sp","lon","lat","grupo"
"407","Dendropsophus elegans",-42.8819,-20.7539,"amphibians"
"408","Dendropsophus giesleri",-40.635372,-19.87743,"amphibians"
"409","Dendropsophus giesleri",-43.30007627,-22.63143179,"amphibians"
"410","Dendropsophus giesleri",-40.418056,-19.834728,"amphibians"
"411","Dendropsophus giesleri",-39.166667,-13.833333,"amphibians"
"412","Dendropsophus giesleri",-47.55,-24.7,"amphibians"
"413","Dendropsophus giesleri",-48.425,-24.279167,"amphibians"
"414","Dendropsophus giesleri",-44.551579,-22.357018,"amphibians"
"415","Dendropsophus giesleri",-40.066667,-19.383333,"amphibians"
"416","Dendropsophus giesleri",-40.027948,-19.380555,"amphibians"
"417","Dendropsophus giesleri",-43.040278,-22.584722,"amphibians"
"418","Dendropsophus giesleri",-43.040556,-22.653056,"amphibians"
"419","Dendropsophus giesleri",-43.028889,-22.575833,"amphibians"
"420","Dendropsophus giesleri",-43.583333,-20.483333,"amphibians"
"421","Dendropsophus giesleri",-48.408333,-24.259722,"amphibians"
"422","Dendropsophus giesleri",-43.844431,-20.138272,"amphibians"
"423","Dendropsophus giesleri",-40.149502,-19.071991,"amphibians"
"424","Dendropsophus giesleri",-47.783333,-24.016667,"amphibians"
"425","Dendropsophus giesleri",-44.833333,-23.383333,"amphibians"
"426","Dendropsophus microps",-49.084722,-27.999722,"amphibians"
"427","Dendropsophus microps",-49.084722,-27.865833,"amphibians"
"428","Dendropsophus microps",-48.8425,-24.5094,"amphibians"
"429","Dendropsophus microps",-46.5503,-23.1169,"amphibians"
"430","Dendropsophus microps",-46.549722,-23.110278,"amphibians"
"431","Dendropsophus microps",-49.086111,-27.053611,"amphibians"
"432","Dendropsophus microps",-48.507778,-27.151111,"amphibians"
"433","Dendropsophus microps",-48.788813,-22.16862,"amphibians"
"434","Dendropsophus microps",-48.491944,-22.993333,"amphibians"
"435","Dendropsophus microps",-48.501111,-22.992778,"amphibians"
"436","Dendropsophus microps",-48.933056,-27.102778,"amphibians"
"437","Dendropsophus microps",-46.144444,-22.755556,"amphibians"
"438","Dendropsophus microps",-45.59,-22.73,"amphibians"
"439","Dendropsophus microps",-45.458441,-22.673752,"amphibians"
"440","Dendropsophus microps",-48.34,-24,"amphibians"
"441","Dendropsophus microps",-49.233056,-26.433056,"amphibians"
"442","Dendropsophus microps",-49.290815,-25.476477,"amphibians"
"443","Dendropsophus microps",-45.409722,-22.64,"amphibians"
"444","Dendropsophus microps",-53.91963759,-27.20836625,"amphibians"
"445","Dendropsophus microps",-48.1081,-24.52,"amphibians"
"446","Dendropsophus microps",-49.3081,-25.6575,"amphibians"
"447","Dendropsophus microps",-48.508333,-27.608333,"amphibians"
"448","Dendropsophus microps",-48.53,-24.18,"amphibians"
"449","Dendropsophus microps",-50.1878,-23.8486,"amphibians"
"450","Dendropsophus microps",-49.299722,-28.699722,"amphibians"
"451","Dendropsophus microps",-47.55,-24.7,"amphibians"
"452","Dendropsophus microps",-47.258239,-24.435714,"amphibians"
"453","Dendropsophus microps",-49.149167,-27.049722,"amphibians"
"454","Dendropsophus microps",-48.59,-24.58,"amphibians"
"455","Dendropsophus microps",-50.112455,-29.508564,"amphibians"
"456","Dendropsophus microps",-50.316667,-27.8,"amphibians"
"457","Dendropsophus microps",-44.677904,-23.018135,"amphibians"
"458","Dendropsophus microps",-47.419722,-23.71,"amphibians"
"459","Dendropsophus microps",-47.72846626,-23.85627013,"amphibians"
"460","Dendropsophus microps",-47.71,-23.81,"amphibians"
"461","Dendropsophus microps",-49.920511,-24.578514,"amphibians"
"462","Dendropsophus microps",-50.097855,-29.180947,"amphibians"
"463","Dendropsophus microps",-49.950278,-29.196667,"amphibians"
"464","Dendropsophus microps",-48.7656,-24.2208,"amphibians"
"465","Dendropsophus microps",-48.759722,-24.22,"amphibians"
"466","Dendropsophus microps",-48.76,-24.21,"amphibians"
"467","Dendropsophus microps",-48.3653,-24.0992,"amphibians"
"468","Dendropsophus microps",-48.36,-24.09,"amphibians"
"469","Dendropsophus microps",-47.81,-21.17,"amphibians"
"470","Dendropsophus microps",-49.7975,-26.1058,"amphibians"
"471","Dendropsophus microps",-45.84,-23.530278,"amphibians"
"472","Dendropsophus microps",-46.22,-23.31,"amphibians"
"473","Dendropsophus microps",-46.3044,-23.7781,"amphibians"
"474","Dendropsophus microps",-46.5333,-23.6667,"amphibians"
"475","Dendropsophus microps",-49.2792,-26.3548,"amphibians"
"476","Dendropsophus microps",-49.311944,-26.312222,"amphibians"
"477","Dendropsophus microps",-49.34921377,-26.2953509,"amphibians"
"478","Dendropsophus microps",-49.378333,-26.250556,"amphibians"
"479","Dendropsophus microps",-50.560829,-29.197347,"amphibians"
"480","Dendropsophus microps",-50.173889,-29.480556,"amphibians"
"481","Dendropsophus microps",-44.586579,-22.743167,"amphibians"
"482","Dendropsophus microps",-44.5778,-22.645,"amphibians"
"483","Dendropsophus microps",-44.569722,-22.64,"amphibians"
"484","Dendropsophus microps",-48.912117,-25.794992,"amphibians"
"485","Dendropsophus microps",-49.2064,-25.5347,"amphibians"
"486","Dendropsophus microps",-45.31,-23.22,"amphibians"
"487","Dendropsophus microps",-45.25476536,-23.23938992,"amphibians"
"488","Dendropsophus microps",-47.5,-23.96,"amphibians"
"489","Dendropsophus microps",-50.239045,-24.582084,"amphibians"
"490","Dendropsophus microps",-49.1989,-25.9281,"amphibians"
"491","Dendropsophus microps",-49.14826,-25.87041,"amphibians"
"492","Dendropsophus microps",-49.11309246,-25.90067531,"amphibians"
"493","Dendropsophus sanborni",-51.036288,-29.992717,"amphibians"
"494","Dendropsophus sanborni",-54.016243,-31.236342,"amphibians"
"495","Dendropsophus sanborni",-48.12,-22.28,"amphibians"
"496","Dendropsophus sanborni",-47.067068,-23.350476,"amphibians"
"497","Dendropsophus sanborni",-53.4712,-30.589616,"amphibians"
"498","Dendropsophus sanborni",-51.094928,-29.919442,"amphibians"
"499","Dendropsophus sanborni",-47.06,-22.9,"amphibians"
"500","Dendropsophus sanborni",-51.169444,-27.575,"amphibians"
"501","Dendropsophus sanborni",-50.772598,-29.349302,"amphibians"
"502","Dendropsophus sanborni",-51.18,-29.92,"amphibians"
"503","Dendropsophus sanborni",-54.738721,-28.130247,"amphibians"
"504","Dendropsophus sanborni",-50.272263,-30.119798,"amphibians"
"505","Dendropsophus sanborni",-47.62,-22.22,"amphibians"
"506","Dendropsophus sanborni",-50.894793,-29.384027,"amphibians"
"507","Dendropsophus sanborni",-50.945653,-29.889195,"amphibians"
"508","Dendropsophus sanborni",-51.430437,-30.176318,"amphibians"
"509","Dendropsophus sanborni",-47.22,-23.65,"amphibians"
"510","Dendropsophus sanborni",-46.84,-23.71,"amphibians"
"511","Dendropsophus sanborni",-47.29,-23.26,"amphibians"
"512","Dendropsophus sanborni",-53.337583,-32.409973,"amphibians"
"513","Dendropsophus sanborni",-49.033333,-28.6,"amphibians"
"514","Dendropsophus sanborni",-50.316667,-27.8,"amphibians"
"515","Dendropsophus sanborni",-51.503321,-29.708685,"amphibians"
"516","Dendropsophus sanborni",-50.785331,-30.935253,"amphibians"
"517","Dendropsophus sanborni",-50.782985,-30.933705,"amphibians"
"518","Dendropsophus sanborni",-50.81598,-30.909473,"amphibians"
"519","Dendropsophus sanborni",-50.707228,-30.847118,"amphibians"
"520","Dendropsophus sanborni",-50.725785,-30.846241,"amphibians"
"521","Dendropsophus sanborni",-51.0848,-29.371524,"amphibians"
"522","Dendropsophus sanborni",-50.989167,-29.704444,"amphibians"
"523","Dendropsophus sanborni",-50.266825,-29.915535,"amphibians"
"524","Dendropsophus sanborni",-52.340892,-31.574507,"amphibians"
"525","Dendropsophus sanborni",-47.64,-22.72,"amphibians"
"526","Dendropsophus sanborni",-49.9486,-24.5261,"amphibians"
"527","Dendropsophus sanborni",-51.163129,-30.09551,"amphibians"
"528","Dendropsophus sanborni",-51.078333,-26.238056,"amphibians"
"529","Dendropsophus sanborni",-49.950278,-29.196667,"amphibians"
"530","Dendropsophus sanborni",-48.76,-24.22,"amphibians"
"531","Dendropsophus sanborni",-47.56,-22.41,"amphibians"
"532","Dendropsophus sanborni",-52.400194,-32.214374,"amphibians"
"533","Dendropsophus sanborni",-52.433124,-30.020361,"amphibians"
"534","Dendropsophus sanborni",-52.406788,-29.647828,"amphibians"
"535","Dendropsophus sanborni",-47.53,-22.45,"amphibians"
"536","Dendropsophus sanborni",-53.825076,-29.784068,"amphibians"
"537","Dendropsophus sanborni",-49.378611,-26.250278,"amphibians"
"538","Dendropsophus sanborni",-51.144095,-29.754616,"amphibians"
"539","Dendropsophus sanborni",-52.120173,-31.229879,"amphibians"
"540","Dendropsophus sanborni",-44.6,-21.8,"amphibians"
"541","Dendropsophus sanborni",-49.424444,-28.597778,"amphibians"
"542","Dendropsophus sanborni",-51.438523,-30.663574,"amphibians"
"543","Dendropsophus sanborni",-50.7806,-29.6506,"amphibians"
"544","Dendropsophus sanborni",-50.762967,-29.671227,"amphibians"
"545","Dendropsophus sanborni",-50.955925,-31.24944,"amphibians"
"546","Dendropsophus sanborni",-49.756181,-29.361998,"amphibians"
"547","Dendropsophus sanborni",-50.222279,-30.027477,"amphibians"
"548","Dendropsophus sanborni",-51.570561,-29.842651,"amphibians"
"549","Dendropsophus sanborni",-56.728752,-29.839101,"amphibians"
"550","Dendropsophus sanborni",-50.870672,-30.164533,"amphibians"
"551","Dendropsophus seniculus",-40.273333,-19.820278,"amphibians"
"552","Dendropsophus seniculus",-40.600278,-19.936389,"amphibians"
"553","Dendropsophus seniculus",-40.42,-20.263889,"amphibians"
"554","Dendropsophus seniculus",-43.467035,-20.083807,"amphibians"
"555","Dendropsophus seniculus",-40.635372,-19.87743,"amphibians"
"556","Dendropsophus seniculus",-40.659167,-20.363333,"amphibians"
"557","Dendropsophus seniculus",-48.167078,-24.250476,"amphibians"
"558","Dendropsophus seniculus",-48.327423,-25.304534,"amphibians"
"559","Dendropsophus seniculus",-48.367164,-25.232978,"amphibians"
"560","Dendropsophus seniculus",-40.3697,-19.8319,"amphibians"
"561","Dendropsophus seniculus",-39.166992,-13.833787,"amphibians"
"562","Dendropsophus seniculus",-48.0022,-24.6925,"amphibians"
"563","Dendropsophus seniculus",-40.071944,-19.391111,"amphibians"
"564","Dendropsophus seniculus",-40.027948,-19.380555,"amphibians"
"565","Dendropsophus seniculus",-43.033704,-22.583817,"amphibians"
"566","Dendropsophus seniculus",-43.040556,-22.653056,"amphibians"
"567","Dendropsophus seniculus",-43.0406,-22.6528,"amphibians"
"568","Dendropsophus seniculus",-42.551706,-19.678756,"amphibians"
"569","Dendropsophus seniculus",-43.4511,-22.7592,"amphibians"
"570","Dendropsophus seniculus",-39.166996,-16.383799,"amphibians"
"571","Dendropsophus seniculus",-41.441821,-22.10384,"amphibians"
"572","Dendropsophus seniculus",-48.36,-24.09,"amphibians"
"573","Dendropsophus seniculus",-43.449881,-22.921177,"amphibians"
"574","Dendropsophus seniculus",-40.022802,-18.747403,"amphibians"
"575","Dendropsophus seniculus",-39.858889,-18.716111,"amphibians"
"576","Dendropsophus seniculus",-46.6105,-23.5879,"amphibians"
"577","Dendropsophus seniculus",-42.454812,-22.847153,"amphibians"
"578","Dendropsophus seniculus",-48.050411,-24.200476,"amphibians"
"579","Dendropsophus werneri",-48.9853,-27.5686,"amphibians"
"580","Dendropsophus werneri",-48.7119,-25.4286,"amphibians"
"581","Dendropsophus werneri",-49.065833,-26.919444,"amphibians"
"582","Dendropsophus werneri",-49.0747,-27.1994,"amphibians"
"583","Dendropsophus werneri",-47.92,-25.01,"amphibians"
"584","Dendropsophus werneri",-46.4253,-23.895,"amphibians"
"585","Dendropsophus werneri",-46.419722,-23.89,"amphibians"
"586","Dendropsophus werneri",-48.1,-24.52,"amphibians"
"587","Dendropsophus werneri",-48.1081,-24.52,"amphibians"
"588","Dendropsophus werneri",-47.55,-24.7,"amphibians"
"589","Dendropsophus werneri",-48.59,-24.58,"amphibians"
"590","Dendropsophus werneri",-48.0022,-24.6925,"amphibians"
"591","Dendropsophus werneri",-47.4597,-24.2814,"amphibians"
"592","Dendropsophus werneri",-48.866667,-25.433333,"amphibians"
"593","Dendropsophus werneri",-48.6542,-26.8989,"amphibians"
"594","Dendropsophus werneri",-48.616389,-27.826111,"amphibians"
"595","Dendropsophus werneri",-47.8833,-24.7167,"amphibians"
"596","Dendropsophus werneri",-47.88,-24.71,"amphibians"
"597","Dendropsophus werneri",-47.2,-24.2,"amphibians"
"598","Dendropsophus werneri",-46.4,-24,"amphibians"
"599","Dendropsophus werneri",-49.117562,-28.649898,"amphibians"
"600","Dendropsophus werneri",-48.634438,-27.5686,"amphibians"
"601","Dendropsophus werneri",-48.912117,-25.794992,"amphibians"
"602","Dendropsophus werneri",-48.916667,-25.783333,"amphibians"
"603","Dendropsophus werneri",-46.39,-23.96,"amphibians"
"604","Elachistocleis cesarii",-48.45822906,-23.43639169,"amphibians"
"605","Elachistocleis cesarii",-47.04344755,-22.88309831,"amphibians"
"606","Elachistocleis cesarii",-46.40745541,-23.86453426,"amphibians"
"607","Elachistocleis cesarii",-43.71832191,-19.4412422,"amphibians"
"608","Elachistocleis cesarii",-47.83265012,-22.29480651,"amphibians"
"609","Elachistocleis cesarii",-49.444729,-17.520257,"amphibians"
"610","Elachistocleis cesarii",-46.30682655,-22.63084351,"amphibians"
"611","Elachistocleis cesarii",-52.40906947,-14.5892059,"amphibians"
"612","Elachistocleis cesarii",-45.17321569,-22.58712446,"amphibians"
"613","Elachistocleis cesarii",-47.57853009,-22.37161955,"amphibians"
"614","Elachistocleis cesarii",-43.6437531,-19.18963056,"amphibians"
"615","Elachistocleis cesarii",-46.64833642,-23.65006217,"amphibians"
"616","Elachistocleis cesarii",-45.02195565,-23.38028286,"amphibians"
"617","Elachistocleis cesarii",-42.88517907,-20.7402469,"amphibians"
"618","Elachistocleis cesarii",-50.48416605,-20.19655635,"amphibians"
"619","Haddadus binotatus",-40.801667,-20.550833,"amphibians"
"620","Haddadus binotatus",-49.066848,-27.542432,"amphibians"
"621","Haddadus binotatus",-40.273333,-19.820278,"amphibians"
"622","Haddadus binotatus",-46.1347,-23.849015,"amphibians"
"623","Haddadus binotatus",-49.097115,-26.884507,"amphibians"
"624","Haddadus binotatus",-49.125582,-27.219627,"amphibians"
"625","Haddadus binotatus",-40.600278,-19.936389,"amphibians"
"626","Haddadus binotatus",-47.13,-23.3,"amphibians"
"627","Haddadus binotatus",-41.112778,-20.848889,"amphibians"
"628","Haddadus binotatus",-39.104167,-13.945278,"amphibians"
"629","Haddadus binotatus",-47.06,-22.9,"amphibians"
"630","Haddadus binotatus",-47.9667,-25.1333,"amphibians"
"631","Haddadus binotatus",-48.34,-24,"amphibians"
"632","Haddadus binotatus",-40.416667,-20.266667,"amphibians"
"633","Haddadus binotatus",-40.42,-20.263889,"amphibians"
"634","Haddadus binotatus",-40.466667,-20.266667,"amphibians"
"635","Haddadus binotatus",-41.184722,-20.603611,"amphibians"
"636","Haddadus binotatus",-40.635372,-19.87743,"amphibians"
"637","Haddadus binotatus",-49.381886,-28.717162,"amphibians"
"638","Haddadus binotatus",-40.659167,-20.363333,"amphibians"
"639","Haddadus binotatus",-48.50857,-27.5794,"amphibians"
"640","Haddadus binotatus",-40.406667,-19.9325,"amphibians"
"641","Haddadus binotatus",-47.549722,-24.700278,"amphibians"
"642","Haddadus binotatus",-48.857156,-26.858676,"amphibians"
"643","Haddadus binotatus",-49.22445,-26.993992,"amphibians"
"644","Haddadus binotatus",-39.280278,-14.785833,"amphibians"
"645","Haddadus binotatus",-48.954504,-26.245438,"amphibians"
"646","Haddadus binotatus",-46.88,-23.180278,"amphibians"
"647","Haddadus binotatus",-40.363333,-18.126944,"amphibians"
"648","Haddadus binotatus",-49.454493,-28.38222,"amphibians"
"649","Haddadus binotatus",-40.07,-19.4166,"amphibians"
"650","Haddadus binotatus",-40.071944,-19.391111,"amphibians"
"651","Haddadus binotatus",-40.150556,-18.030678,"amphibians"
"652","Haddadus binotatus",-41.366667,-21.065,"amphibians"
"653","Haddadus binotatus",-46.188056,-23.523056,"amphibians"
"654","Haddadus binotatus",-43.683333,-20.516667,"amphibians"
"655","Haddadus binotatus",-43.1788,-22.5051,"amphibians"
"656","Haddadus binotatus",-43.2075,-22.9028,"amphibians"
"657","Haddadus binotatus",-49.368378,-26.617371,"amphibians"
"658","Haddadus binotatus",-45.84,-23.530278,"amphibians"
"659","Haddadus binotatus",-45.88,-23.39,"amphibians"
"660","Haddadus binotatus",-39.734167,-14.138056,"amphibians"
"661","Haddadus binotatus",-40.529722,-20.100556,"amphibians"
"662","Haddadus binotatus",-40.746111,-20.040556,"amphibians"
"663","Haddadus binotatus",-48.795964,-27.740674,"amphibians"
"664","Haddadus binotatus",-46.3044,-23.7781,"amphibians"
"665","Haddadus binotatus",-46.529722,-23.66,"amphibians"
"666","Haddadus binotatus",-49.348727,-26.294859,"amphibians"
"667","Haddadus binotatus",-39.858889,-18.716111,"amphibians"
"668","Haddadus binotatus",-46.389722,-23.96,"amphibians"
"669","Haddadus binotatus",-40.307778,-20.128611,"amphibians"
"670","Haddadus binotatus",-47.919722,-24.38,"amphibians"
"671","Haddadus binotatus",-49.526458,-28.583431,"amphibians"
"672","Haddadus binotatus",-49.755278,-29.355556,"amphibians"
"673","Haddadus binotatus",-49.48998,-28.49837,"amphibians"
"674","Haddadus binotatus",-41.868611,-20.931667,"amphibians"
"675","Hypsiboas albomarginatus",-44.439722,-22.670278,"amphibians"
"676","Hypsiboas albomarginatus",-37.329101,-10.785067,"amphibians"
"677","Hypsiboas albomarginatus",-37.349148,-10.778863,"amphibians"
"678","Hypsiboas albomarginatus",-46.029981,-23.758742,"amphibians"
"679","Hypsiboas albomarginatus",-49.065833,-26.919444,"amphibians"
"680","Hypsiboas albomarginatus",-48.469646,-22.862824,"amphibians"
"681","Hypsiboas albomarginatus",-40.6003,-19.9356,"amphibians"
"682","Hypsiboas albomarginatus",-47.92,-25.01,"amphibians"
"683","Hypsiboas albomarginatus",-45.48759,-23.638409,"amphibians"
"684","Hypsiboas albomarginatus",-40.477291,-20.281314,"amphibians"
"685","Hypsiboas albomarginatus",-40.673056,-19.264722,"amphibians"
"686","Hypsiboas albomarginatus",-53.494041,-28.165398,"amphibians"
"687","Hypsiboas albomarginatus",-49.326156,-26.439695,"amphibians"
"688","Hypsiboas albomarginatus",-49.243056,-26.425556,"amphibians"
"689","Hypsiboas albomarginatus",-46.419722,-23.89,"amphibians"
"690","Hypsiboas albomarginatus",-40.6592,-20.3633,"amphibians"
"691","Hypsiboas albomarginatus",-48.1,-24.52,"amphibians"
"692","Hypsiboas albomarginatus",-38.9667,-12.2667,"amphibians"
"693","Hypsiboas albomarginatus",-40.406667,-19.932778,"amphibians"
"694","Hypsiboas albomarginatus",-40.511,-20.658,"amphibians"
"695","Hypsiboas albomarginatus",-49.299722,-28.713333,"amphibians"
"696","Hypsiboas albomarginatus",-39.166667,-13.833333,"amphibians"
"697","Hypsiboas albomarginatus",-47.55,-24.7,"amphibians"
"698","Hypsiboas albomarginatus",-47.266667,-24.516667,"amphibians"
"699","Hypsiboas albomarginatus",-48.54715,-24.514223,"amphibians"
"700","Hypsiboas albomarginatus",-48.59,-24.58,"amphibians"
"701","Hypsiboas albomarginatus",-47.17,-24.28,"amphibians"
"702","Hypsiboas albomarginatus",-48,-24.69,"amphibians"
"703","Hypsiboas albomarginatus",-35.838611,-8.722778,"amphibians"
"704","Hypsiboas albomarginatus",-34.865,-7.145,"amphibians"
"705","Hypsiboas albomarginatus",-46.88,-23.180278,"amphibians"
"706","Hypsiboas albomarginatus",-44,-23.078889,"amphibians"
"707","Hypsiboas albomarginatus",-41.5053,-17.8575,"amphibians"
"708","Hypsiboas albomarginatus",-38.143456,-12.477061,"amphibians"
"709","Hypsiboas albomarginatus",-41.3664,-21.0642,"amphibians"
"710","Hypsiboas albomarginatus",-46.185928,-23.569242,"amphibians"
"711","Hypsiboas albomarginatus",-48.649722,-27.826111,"amphibians"
"712","Hypsiboas albomarginatus",-47.88,-24.71,"amphibians"
"713","Hypsiboas albomarginatus",-47.333333,-23.816667,"amphibians"
"714","Hypsiboas albomarginatus",-39.150871,-16.821962,"amphibians"
"715","Hypsiboas albomarginatus",-34.880833,-8.054167,"amphibians"
"716","Hypsiboas albomarginatus",-48.759722,-24.22,"amphibians"
"717","Hypsiboas albomarginatus",-43.2075,-22.903056,"amphibians"
"718","Hypsiboas albomarginatus",-39.51,-12.85,"amphibians"
"719","Hypsiboas albomarginatus",-46.529722,-23.66,"amphibians"
"720","Hypsiboas albomarginatus",-55.427554,-28.493769,"amphibians"
"721","Hypsiboas albomarginatus",-46.33,-23.96,"amphibians"
"722","Hypsiboas albomarginatus",-49.279267,-26.354543,"amphibians"
"723","Hypsiboas albomarginatus",-55.797977,-28.747559,"amphibians"
"724","Hypsiboas albomarginatus",-48.916667,-25.8,"amphibians"
"725","Hypsiboas albomarginatus",-45.31,-23.22,"amphibians"
"726","Hypsiboas albomarginatus",-36.3508,-9.78194,"amphibians"
"727","Hypsiboas albomarginatus",-46.63,-23.54,"amphibians"
"728","Hypsiboas albomarginatus",-42.454444,-22.846667,"amphibians"
"729","Hypsiboas albomarginatus",-47.919722,-24.38,"amphibians"
"730","Hypsiboas albomarginatus",-42.965556,-22.412222,"amphibians"
"731","Hypsiboas albomarginatus",-44.8333,-23.3667,"amphibians"
"732","Hypsiboas albomarginatus",-44.817053,-23.350482,"amphibians"
"733","Hypsiboas albomarginatus",-39.2844,-14.5931,"amphibians"
"734","Hypsiboas bischoffi",-48.93296,-27.73349,"amphibians"
"735","Hypsiboas bischoffi",-49.05052,-27.62003,"amphibians"
"736","Hypsiboas bischoffi",-49.05056,-27.61675,"amphibians"
"737","Hypsiboas bischoffi",-48.9853,-27.5686,"amphibians"
"738","Hypsiboas bischoffi",-49.1216,-27.90849,"amphibians"
"739","Hypsiboas bischoffi",-49.1286,-27.9019,"amphibians"
"740","Hypsiboas bischoffi",-48.5047,-24.7564,"amphibians"
"741","Hypsiboas bischoffi",-51.437415,-27.722151,"amphibians"
"742","Hypsiboas bischoffi",-48.78927946,-22.16909754,"amphibians"
"743","Hypsiboas bischoffi",-49.0747,-27.1994,"amphibians"
"744","Hypsiboas bischoffi",-49.1148,-27.16404,"amphibians"
"745","Hypsiboas bischoffi",-50.136444,-29.058721,"amphibians"
"746","Hypsiboas bischoffi",-53.103261,-28.9133,"amphibians"
"747","Hypsiboas bischoffi",-51.45757,-27.54522,"amphibians"
"748","Hypsiboas bischoffi",-51.243371,-27.412538,"amphibians"
"749","Hypsiboas bischoffi",-51.225,-27.4017,"amphibians"
"750","Hypsiboas bischoffi",-49.99404,-24.72806,"amphibians"
"751","Hypsiboas bischoffi",-49.2431,-26.4253,"amphibians"
"752","Hypsiboas bischoffi",-46.97208,-23.71746,"amphibians"
"753","Hypsiboas bischoffi",-46.91,-23.6,"amphibians"
"754","Hypsiboas bischoffi",-46.39872,-23.84546,"amphibians"
"755","Hypsiboas bischoffi",-48.44834,-24.23914,"amphibians"
"756","Hypsiboas bischoffi",-48.4677,-24.22072,"amphibians"
"757","Hypsiboas bischoffi",-48.53,-24.18,"amphibians"
"758","Hypsiboas bischoffi",-48.600841,-24.455993,"amphibians"
"759","Hypsiboas bischoffi",-48.66913,-24.5627,"amphibians"
"760","Hypsiboas bischoffi",-48.59,-24.58,"amphibians"
"761","Hypsiboas bischoffi",-48.62787,-24.57792,"amphibians"
"762","Hypsiboas bischoffi",-46.81837,-24.06059,"amphibians"
"763","Hypsiboas bischoffi",-46.77446,-23.98822,"amphibians"
"764","Hypsiboas bischoffi",-46.8492,-23.7169,"amphibians"
"765","Hypsiboas bischoffi",-50.163562,-29.455433,"amphibians"
"766","Hypsiboas bischoffi",-50.10908,-29.51208,"amphibians"
"767","Hypsiboas bischoffi",-50.112455,-29.508564,"amphibians"
"768","Hypsiboas bischoffi",-46.96819,-23.22729,"amphibians"
"769","Hypsiboas bischoffi",-46.94395,-23.24967,"amphibians"
"770","Hypsiboas bischoffi",-46.88,-23.18,"amphibians"
"771","Hypsiboas bischoffi",-50.34335,-27.80837,"amphibians"
"772","Hypsiboas bischoffi",-49.83327,-26.16793,"amphibians"
"773","Hypsiboas bischoffi",-46.65786,-23.42245,"amphibians"
"774","Hypsiboas bischoffi",-46.6096,-23.3986,"amphibians"
"775","Hypsiboas bischoffi",-46.58,-23.31,"amphibians"
"776","Hypsiboas bischoffi",-50.207623,-29.633001,"amphibians"
"777","Hypsiboas bischoffi",-48.8344,-25.4769,"amphibians"
"778","Hypsiboas bischoffi",-48.87606,-25.36338,"amphibians"
"779","Hypsiboas bischoffi",-45.4419,-23.3756,"amphibians"
"780","Hypsiboas bischoffi",-45.44,-23.37,"amphibians"
"781","Hypsiboas bischoffi",-45.24366,-23.43743,"amphibians"
"782","Hypsiboas bischoffi",-47.42,-23.71,"amphibians"
"783","Hypsiboas bischoffi",-47.69357,-23.89886,"amphibians"
"784","Hypsiboas bischoffi",-49.95739,-24.53918,"amphibians"
"785","Hypsiboas bischoffi",-48.96994,-25.48044,"amphibians"
"786","Hypsiboas bischoffi",-49.0633,-25.4417,"amphibians"
"787","Hypsiboas bischoffi",-50.097855,-29.180947,"amphibians"
"788","Hypsiboas bischoffi",-49.021667,-27.6725,"amphibians"
"789","Hypsiboas bischoffi",-48.74308,-24.35861,"amphibians"
"790","Hypsiboas bischoffi",-48.73861,-24.345,"amphibians"
"791","Hypsiboas bischoffi",-48.76,-24.22,"amphibians"
"792","Hypsiboas bischoffi",-48.41042,-24.26419,"amphibians"
"793","Hypsiboas bischoffi",-48.3653,-24.0992,"amphibians"
"794","Hypsiboas bischoffi",-50.35041,-26.99386,"amphibians"
"795","Hypsiboas bischoffi",-50.4269,-26.9608,"amphibians"
"796","Hypsiboas bischoffi",-46.5383,-23.6639,"amphibians"
"797","Hypsiboas bischoffi",-46.53,-23.66,"amphibians"
"798","Hypsiboas bischoffi",-49.3368,-26.36455,"amphibians"
"799","Hypsiboas bischoffi",-49.37219,-26.34631,"amphibians"
"800","Hypsiboas bischoffi",-49.31125,-26.3138,"amphibians"
"801","Hypsiboas bischoffi",-49.3786,-26.2503,"amphibians"
"802","Hypsiboas bischoffi",-50.392638,-29.428343,"amphibians"
"803","Hypsiboas bischoffi",-50.23799,-29.46392,"amphibians"
"804","Hypsiboas bischoffi",-50.345,-29.44542,"amphibians"
"805","Hypsiboas bischoffi",-50.38338,-29.39069,"amphibians"
"806","Hypsiboas bischoffi",-50.5836,-29.4481,"amphibians"
"807","Hypsiboas bischoffi",-50.560829,-29.197347,"amphibians"
"808","Hypsiboas bischoffi",-49.14684,-25.72964,"amphibians"
"809","Hypsiboas bischoffi",-49.096985,-25.66219,"amphibians"
"810","Hypsiboas bischoffi",-46.65242,-23.80865,"amphibians"
"811","Hypsiboas bischoffi",-46.63,-23.54,"amphibians"
"812","Hypsiboas bischoffi",-50.28971,-26.98346,"amphibians"
"813","Hypsiboas bischoffi",-50.762967,-29.671227,"amphibians"
"814","Hypsiboas bischoffi",-50.068218,-29.59764,"amphibians"
"815","Hypsiboas bischoffi",-50.065,-29.57307,"amphibians"
"816","Hypsiboas bischoffi",-49.1989,-25.9281,"amphibians"
"817","Hypsiboas bischoffi",-49.14826,-25.87041,"amphibians"
"818","Hypsiboas bischoffi",-49.807726,-29.326201,"amphibians"
"819","Hypsiboas bischoffi",-49.4575,-28.5156,"amphibians"
"820","Hypsiboas bischoffi",-49.48998,-28.49837,"amphibians"
"821","Hypsiboas bischoffi",-49.46888,-28.46893,"amphibians"
"822","Hypsiboas faber",-53.24,-29.6453,"amphibians"
"823","Hypsiboas faber",-51.036288,-29.992717,"amphibians"
